id,name,type,desc,atk,def,level,race,attribute,archetype,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat,card_sets_set_name,card_sets_set_code,card_sets_set_rarity,card_sets_set_rarity_code,card_sets_set_price,card_images_id,card_images_image_url,card_images_image_url_small,card_prices_cardmarket_price,card_prices_tcgplayer_price,card_prices_ebay_price,card_prices_amazon_price,card_prices_coolstuffinc_price
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Yugi's Legendary Decks,YGLD-ENC09,Ultra Rare,(UR),4.04,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Yugi's Legendary Decks,YGLD-ENC09,Ultra Rare,(UR),4.04,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Brothers of Legend,BROL-EN062,Ultra Rare,(UR),1.37,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Brothers of Legend,BROL-EN062,Ultra Rare,(UR),1.37,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Brothers of Legend,BROL-EN062,Ultra Rare,(UR),1.37,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Champion Pack: Game Two,CP02-EN006,Rare,(R),6.82,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Champion Pack: Game Two,CP02-EN006,Rare,(R),6.82,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Champion Pack: Game Two,CP02-EN006,Rare,(R),6.82,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Dark Beginning 2,DB2-EN044,Rare,(R),2.29,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Dark Beginning 2,DB2-EN044,Rare,(R),2.29,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Dark Beginning 2,DB2-EN044,Rare,(R),2.29,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Dark Legends,DLG1-EN038,Common,(C),1.25,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Dark Legends,DLG1-EN038,Common,(C),1.25,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Dark Legends,DLG1-EN038,Common,(C),1.25,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duel Terminal - Preview Wave 1,DTP1-EN007,Duel Terminal Normal Parallel Rare,(DNPR),1713.84,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duel Terminal - Preview Wave 1,DTP1-EN007,Duel Terminal Normal Parallel Rare,(DNPR),1713.84,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duel Terminal - Preview Wave 1,DTP1-EN007,Duel Terminal Normal Parallel Rare,(DNPR),1713.84,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duel Terminal 1,DT01-EN007,Duel Terminal Normal Parallel Rare,(DNPR),11.34,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duel Terminal 1,DT01-EN007,Duel Terminal Normal Parallel Rare,(DNPR),11.34,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duel Terminal 1,DT01-EN007,Duel Terminal Normal Parallel Rare,(DNPR),11.34,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist League 2010 participation cards,DL09-EN003,Rare,(R),12.05,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist League 2010 participation cards,DL09-EN003,Rare,(R),12.05,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist League 2010 participation cards,DL09-EN003,Rare,(R),12.05,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist Pack: Battle City,DPBC-EN015,Common,(C),1.43,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist Pack: Battle City,DPBC-EN015,Common,(C),1.43,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist Pack: Battle City,DPBC-EN015,Common,(C),1.43,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist Pack: Yugi,DPYG-EN005,Common,(C),2.24,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist Pack: Yugi,DPYG-EN005,Common,(C),2.24,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Duelist Pack: Yugi,DPYG-EN005,Common,(C),2.24,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Forbidden Legacy,FL1-EN003,Secret Rare,(ScR),12.67,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Forbidden Legacy,FL1-EN003,Secret Rare,(ScR),12.67,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Forbidden Legacy,FL1-EN003,Secret Rare,(ScR),12.67,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Hidden Arsenal: Chapter 1,HAC1-EN005,Common,(C),1.15,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Hidden Arsenal: Chapter 1,HAC1-EN005,Common,(C),1.15,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Hidden Arsenal: Chapter 1,HAC1-EN005,Common,(C),1.15,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Hidden Arsenal: Chapter 1,HAC1-EN005,Duel Terminal Normal Parallel Rare,(DNPR),2.58,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Hidden Arsenal: Chapter 1,HAC1-EN005,Duel Terminal Normal Parallel Rare,(DNPR),2.58,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Hidden Arsenal: Chapter 1,HAC1-EN005,Duel Terminal Normal Parallel Rare,(DNPR),2.58,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Legendary Collection 3: Yugi's World Mega Pack,LCYW-EN018,Super Rare,(SR),3.85,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Legendary Collection 3: Yugi's World Mega Pack,LCYW-EN018,Super Rare,(SR),3.85,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Legendary Collection 3: Yugi's World Mega Pack,LCYW-EN018,Super Rare,(SR),3.85,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-071,Super Rare,(SR),6.04,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-071,Super Rare,(SR),6.04,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-071,Super Rare,(SR),6.04,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-E071,Super Rare,(SR),17.99,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-E071,Super Rare,(SR),17.99,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-E071,Super Rare,(SR),17.99,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-EN071,Super Rare,(SR),0.00,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-EN071,Super Rare,(SR),0.00,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Metal Raiders,MRD-EN071,Super Rare,(SR),0.00,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Millennium Pack,MIL1-EN034,Common,(C),1,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Millennium Pack,MIL1-EN034,Common,(C),1,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Millennium Pack,MIL1-EN034,Common,(C),1,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Retro Pack,RP01-EN037,Rare,(R),13.5,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Retro Pack,RP01-EN037,Rare,(R),13.5,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Retro Pack,RP01-EN037,Rare,(R),13.5,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Speed Duel Starter Decks: Match of the Millennium,SS04-ENA13,Common,(C),1.36,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Speed Duel Starter Decks: Match of the Millennium,SS04-ENA13,Common,(C),1.36,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Speed Duel Starter Decks: Match of the Millennium,SS04-ENA13,Common,(C),1.36,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Starter Deck 2006,YSD-EN013,Common,(C),2.36,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Starter Deck 2006,YSD-EN013,Common,(C),2.36,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Starter Deck 2006,YSD-EN013,Common,(C),2.36,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Starter Deck: Yugi Evolution,SYE-019,Common,(C),1.89,40640057,https://images.ygoprodeck.com/images/cards/40640057.jpg,https://images.ygoprodeck.com/images/cards_small/40640057.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Starter Deck: Yugi Evolution,SYE-019,Common,(C),1.89,40640058,https://images.ygoprodeck.com/images/cards/40640058.jpg,https://images.ygoprodeck.com/images/cards_small/40640058.jpg,0.05,0.11,9.99,1.45,0.39
40640057,Kuriboh,Effect Monster,"During damage calculation, if your opponent's monster attacks (Quick Effect): You can discard this card; you take no battle damage from that battle.",300.0,200.0,1.0,Fiend,DARK,Kuriboh,,,,Starter Deck: Yugi Evolution,SYE-019,Common,(C),1.89,40640059,https://images.ygoprodeck.com/images/cards/40640059.jpg,https://images.ygoprodeck.com/images/cards_small/40640059.jpg,0.05,0.11,9.99,1.45,0.39
